_key,ts,platform,ms_played,conn_country,ip_addr,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode,,2569356727,plays
4076,2024-04-24T04:53:39Z,ios,177473,US,66.219.222.22,Love Sick Doctor,,Thunder Jackson,spotify:track:7dZGKKXuq4xqJYvO0ubGUl,,,,trackdone,logout,FALSE,FALSE,FALSE,1713929357,FALSE,,,
4077,2024-04-24T18:04:18Z,ios,360677,US,66.219.222.22,Do Me Wrong,,Moment of Truth,spotify:track:4WWotQCVQIU944v4HNbudw,,,,clickrow,trackdone,FALSE,FALSE,FALSE,1713978322,FALSE,,,
4078,2024-04-24T18:07:22Z,ios,188687,US,66.219.222.22,Love Sick Doctor,,Thunder Jackson,spotify:track:7dZGKKXuq4xqJYvO0ubGUl,,,,trackdone,fwdbtn,FALSE,TRUE,FALSE,1713981852,FALSE,,,
4079,2024-04-24T18:07:23Z,ios,1749,US,66.219.222.22,Someone Else's Heaven,,When I Close My Eyes,spotify:track:04vNafFR8s0OavRyrSgBj3,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1713982042,FALSE,,,
4080,2024-04-24T18:07:26Z,ios,2282,US,66.219.222.22,I'm with You,,Nation of Two,spotify:track:6Qwuw0eOeszVlewLpu24gR,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1713982044,FALSE,,,
4081,2024-04-24T18:07:28Z,ios,1386,US,66.219.222.22,Is It My Love,,Is It My Love,spotify:track:3GEpeE6Y70ttI1nzFpoVFV,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1713982046,FALSE,,,
4082,2024-04-24T18:10:50Z,ios,203546,US,66.219.222.22,Lavender Girl,,Lavender Days,spotify:track:1oWnDC5OoMPPosVY2cdXgT,,,,fwdbtn,endplay,FALSE,TRUE,FALSE,1713982048,FALSE,,,
4083,2024-04-24T18:13:46Z,ios,175492,US,66.219.222.22,My God Has A Telephone,,My God Has a Telephone,spotify:track:0vOHWx4itwA0pQeWromAAx,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1713982251,FALSE,,,
4084,2024-04-24T18:13:56Z,ios,14762,US,66.219.222.22,Espresso,,Espresso,spotify:track:2qSkIjg1o9h3YT9RAgYN75,,,,trackdone,fwdbtn,FALSE,TRUE,FALSE,1713982421,FALSE,,,
4085,2024-04-24T18:14:00Z,ios,3840,US,66.219.222.22,Heading South,,Heading South,spotify:track:2Dct3GykKZ58hpWRFfe2Qd,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1713982437,FALSE,,,
4086,2024-04-24T18:14:01Z,ios,1173,US,66.219.222.22,Long Game,,Long Game,spotify:track:0fE8J2qGiRxq2ybixfBygG,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1713982441,FALSE,,,
4087,2024-04-24T18:14:02Z,ios,1109,US,66.219.222.22,All Your'n,,Country Squire,spotify:track:0fCwTrRNfoNk962ati8n2K,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1713982442,FALSE,,,
4088,2024-04-24T18:16:37Z,ios,155625,US,66.219.222.22,Words That We Said,,Words That We Said,spotify:track:2dcKLgm3TCKtUF3Z4vUBQf,,,,fwdbtn,trackdone,FALSE,FALSE,FALSE,1713982443,FALSE,,,
4089,2024-04-24T18:20:43Z,ios,251424,US,66.219.222.22,Too Sweet,,Unreal Unearth: Unheard,spotify:track:0AjmK0Eai4zGrLaJwPvrDp,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1713982592,FALSE,,,
4090,2024-04-24T18:20:49Z,ios,1066,US,66.219.222.22,Spotless (feat. The Lumineers),,Zach Bryan,spotify:track:0HEytGQM3bG1vKxER7IgVK,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1713982849,FALSE,,,
4091,2024-04-24T18:20:49Z,ios,10417,US,66.219.222.22,Julia,,Mt. Joy,spotify:track:0LO7f7ZJg871B8hLTRzrfB,,,,trackdone,fwdbtn,FALSE,TRUE,FALSE,1713982838,FALSE,,,
4092,2024-04-24T18:22:51Z,ios,122274,US,66.219.222.22,Kiss Me,,Kiss Me,spotify:track:2Ssmm0hnmtmuzhb1JOmo5B,,,,fwdbtn,trackdone,FALSE,FALSE,FALSE,1713982850,FALSE,,,
4093,2024-04-24T18:23:29Z,ios,42501,US,66.219.222.22,Lucky,,Thunder Jackson,spotify:track:5p9JQquUsLgU7G5PgMvSg9,,,,trackdone,fwdbtn,FALSE,TRUE,FALSE,1713982966,FALSE,,,
4094,2024-04-24T18:23:31Z,ios,1194,US,66.219.222.22,Hell N Back (feat. Summer Walker),,Halo,spotify:track:0jcw8cJf3TNMZN0BXlueML,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1713983010,FALSE,,,
4095,2024-04-24T18:23:33Z,ios,2858,US,66.219.222.22,The Other Side,,The Other Side,spotify:track:7hVZJGsh5fxFtwaqgJq1nf,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1713983011,FALSE,,,
4096,2024-04-24T18:23:34Z,ios,533,US,66.219.222.22,Dirty Love,,Mt. Joy,spotify:track:2bsC6KLZ6a9v6zdoDkziBL,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1713983014,FALSE,,,
4097,2024-04-24T18:23:36Z,ios,1280,US,66.219.222.22,Hey Driver (feat. The War and Treaty),,Zach Bryan,spotify:track:4pCbJC43j3gSqG6Fen6upD,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1713983015,FALSE,,,
4098,2024-04-24T18:23:37Z,ios,1258,US,66.219.222.22,Wondering Why,,Moment of Truth,spotify:track:1HbzxLqpNVPdiBXvpC7Ovb,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1713983016,FALSE,,,
4099,2024-04-24T18:23:39Z,ios,213,US,66.219.222.22,Love To Last,,Last Call For Coco,spotify:track:492FG3XeaSPRftcsu8vD9k,,,,fwdbtn,backbtn,FALSE,TRUE,FALSE,1713983019,FALSE,,,
4100,2024-04-24T18:23:39Z,ios,1322,US,66.219.222.22,Forever You and Me,,Forever You and Me,spotify:track:4GUaG3df9nbrj77GKEB76j,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1713983017,FALSE,,,
4101,2024-04-24T18:26:33Z,ios,175592,US,66.219.222.22,Forever You and Me,,Forever You and Me,spotify:track:4GUaG3df9nbrj77GKEB76j,,,,backbtn,trackdone,FALSE,FALSE,FALSE,1713983019,FALSE,,,
4102,2024-04-24T18:29:12Z,ios,163766,US,66.219.222.22,Love To Last,,Last Call For Coco,spotify:track:492FG3XeaSPRftcsu8vD9k,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1713983188,FALSE,,,
4103,2024-04-24T19:07:48Z,ios,161733,US,66.219.222.22,In Dreams,,Long Time Coming,spotify:track:0ewKJ6eM0Z761OissISTW7,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1713983347,FALSE,,,
4104,2024-04-24T19:11:43Z,ios,240200,US,66.219.222.22,River,,Coming Home,spotify:track:3hhbDnFUb2bicI2df6VurK,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1713985663,FALSE,,,
4105,2024-04-24T19:41:22Z,ios,290892,US,12.74.217.82,Dawns (feat. Maggie Rogers),,Dawns (feat. Maggie Rogers),spotify:track:42TtHTxWk782ZBiqyOi2d1,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1713985898,FALSE,,,
4106,2024-04-24T19:44:41Z,ios,204560,US,12.74.217.82,Snowshoes,,Lavender Days,spotify:track:69BWKQ0qeTnPHdk4lxuLcD,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1713987677,FALSE,,,
4107,2024-04-24T19:48:26Z,ios,230920,US,12.74.217.82,Falling in Love Again,,Tomorrow's Gonna Come,spotify:track:6N0ViJHgMFaUt5TGXQizmn,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1713987876,FALSE,,,
4108,2024-04-24T19:51:57Z,ios,217058,US,12.74.217.82,The Keys,,Soft Times,spotify:track:3IKEgC5BTp0hzQxl5GTujD,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1713988101,FALSE,,,
4109,2024-04-24T19:55:07Z,ios,194302,US,12.74.217.82,God In Oklahoma,,Take Me Back,spotify:track:7anCcOuY8AZqFhwvRPrStG,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1713988313,FALSE,,,
4110,2024-04-24T19:58:51Z,ios,229720,US,12.74.217.82,Work Song,,Hozier (Expanded Edition),spotify:track:5TgEJ62DOzBpGxZ7WRsrqb,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1713988502,FALSE,,,
4111,2024-04-24T20:03:09Z,ios,263638,US,12.74.217.82,Boys Of Faith (feat. Bon Iver),,Boys Of Faith (feat. Bon Iver),spotify:track:4Zj2uX6ApCFK9XzjwIhCIr,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1713988726,FALSE,,,
4112,2024-04-24T20:06:38Z,ios,214875,US,12.74.217.82,You Here Tonight,,You Here Tonight,spotify:track:1AIt0r0YN6pdW9QHmECLvr,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1713988984,FALSE,,,
4113,2024-04-24T20:11:14Z,ios,281253,US,12.74.217.82,Back In Love,,Leisurevision,spotify:track:5fIdKkMFwnKrMOsmGyJn7S,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1713989193,FALSE,,,
4114,2024-04-24T20:13:03Z,ios,114386,US,12.74.217.82,Basic Channels,,Endurance,spotify:track:0HcQX9cfAun76iq2khADaw,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1713989469,FALSE,,,
4115,2024-04-24T20:16:13Z,ios,195600,US,12.74.217.82,Guilt,,Sunny Day,spotify:track:5BNj8PRgrJXZES3CJQ4NC4,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1713989578,FALSE,,,
4116,2024-04-24T20:19:04Z,ios,176048,US,12.74.217.82,The Hardest Part (feat. Leon Bridges),,The Hardest Part (feat. Leon Bridges),spotify:track:1fXALB3kb14ngMRGNdV5wD,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1713989768,FALSE,,,
4117,2024-04-24T20:30:58Z,ios,190554,US,12.74.217.82,Oklahoma Smokeshow,,Summertime Blues,spotify:track:0OWhKvvsHptt6vnnNUSM9a,,,,trackdone,fwdbtn,FALSE,TRUE,FALSE,1713989939,FALSE,,,
4118,2024-04-24T20:33:51Z,ios,173400,US,12.74.217.82,The Scientist,,The Scientist,spotify:track:4Kuk2PCE2dq2lrMvBBfQl5,,,,fwdbtn,trackdone,FALSE,FALSE,FALSE,1713990658,FALSE,,,
4119,2024-04-24T20:36:23Z,ios,158214,US,12.74.217.82,For Me,,For Me,spotify:track:5zQ2gGkDazBGzmuF9cGpfS,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1713990825,FALSE,,,
4120,2024-04-24T20:39:46Z,ios,208608,US,12.74.217.82,Bleeding Out,,Bleeding Out,spotify:track:7BhOH16ud5ybFUeP3wwhby,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1713990978,FALSE,,,
4121,2024-04-24T20:43:11Z,ios,210226,US,12.74.217.82,Little Worlds,,Such Jubilee,spotify:track:2ZJMucYdlHoky5FpaMcP9Y,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1713991181,FALSE,,,
4122,2024-04-24T21:24:24Z,ios,16142,US,12.74.217.81,Spin You Around (1/24),,Spin You Around (1/24),spotify:track:47Xj8eIAp7hYOOqArmkqZE,,,,trackdone,fwdbtn,FALSE,TRUE,FALSE,1713991386,FALSE,,,
4123,2024-04-24T21:24:26Z,ios,1509,US,12.74.217.81,Holy Roller (feat. Sierra Ferrell),,Zach Bryan,spotify:track:3itgPtXSu4I9mr2QD6yrzP,,,,fwdbtn,endplay,FALSE,TRUE,FALSE,1713993865,FALSE,,,
4124,2024-04-24T21:24:27Z,ios,789,US,12.74.217.81,Flowers in Your Hair,,The Lumineers,spotify:track:3Hvg5tRKsQlX25wYwgMF9p,,,,fwdbtn,endplay,FALSE,TRUE,FALSE,1713993867,FALSE,,,
4125,2024-04-24T21:24:28Z,ios,1044,US,12.74.217.81,Like Real People Do,,Hozier (Expanded Edition),spotify:track:57V4uc2b2diZ4RPHXWecb9,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1713993868,FALSE,,,
4126,2024-04-24T21:24:30Z,ios,0,US,12.74.217.81,Orange Blossoms,,Orange Blossoms,spotify:track:4IZTru7nKgBE8sBq6aMY56,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1713993869,FALSE,,,
4127,2024-04-24T21:24:31Z,ios,139,US,12.74.217.81,Dive,,Messy,spotify:track:36vmaZyO0iAE6FZ7287fg2,,,,fwdbtn,backbtn,FALSE,TRUE,FALSE,1713993870,FALSE,,,
4128,2024-04-24T21:27:42Z,ios,192130,US,12.74.217.81,Orange Blossoms,,Orange Blossoms,spotify:track:4IZTru7nKgBE8sBq6aMY56,,,,backbtn,trackdone,FALSE,FALSE,FALSE,1713993872,FALSE,,,
4129,2024-04-24T21:30:58Z,ios,200759,US,12.74.217.81,Dive,,Messy,spotify:track:36vmaZyO0iAE6FZ7287fg2,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1713994057,FALSE,,,
4130,2024-04-24T21:31:08Z,ios,15181,US,12.74.217.81,Tangerine,,Tangerine,spotify:track:700iSqwIlmgyRCiHWbRNdh,,,,trackdone,fwdbtn,FALSE,TRUE,FALSE,1713994253,FALSE,,,
4131,2024-04-24T21:34:55Z,ios,227195,US,12.74.217.81,I Remember Everything (feat. Kacey Musgraves),,Zach Bryan,spotify:track:4KULAymBBJcPRpk1yO4dOG,,,,fwdbtn,trackdone,FALSE,FALSE,FALSE,1713994269,FALSE,,,
4132,2024-04-24T21:41:55Z,ios,32847,US,66.219.222.22,Straight and Narrow,,Million Eyes,spotify:track:3fonAuTvuI5KMcmnueLAPq,,,,trackdone,logout,FALSE,FALSE,FALSE,1713994490,FALSE,,,
4133,2024-04-25T00:19:44Z,ios,288554,US,107.122.176.81,Champagne Coast,,Coastal Grooves,spotify:track:2KufM8PiQY4i52XhRL96Fd,,,,clickrow,endplay,TRUE,TRUE,FALSE,1714004095,FALSE,,,
4134,2024-04-25T00:22:17Z,ios,154386,US,107.122.176.81,Velvet Elvis,,Golden Hour,spotify:track:65krgqLiZqW12PZAUQ9l2x,,,,clickrow,trackdone,FALSE,FALSE,FALSE,1714004384,FALSE,,,
4135,2024-04-25T00:24:49Z,ios,150560,US,66.219.222.22,Wonder Woman,,Golden Hour,spotify:track:38UCGIpo273uGgdBXbi992,,,,trackdone,unexpected-exit-while-paused,FALSE,FALSE,FALSE,1714004537,FALSE,,,
4136,2024-04-25T04:00:38Z,ios,255086,US,66.219.222.22,Do Me Wrong,,Moment of Truth,spotify:track:4WWotQCVQIU944v4HNbudw,,,,clickrow,trackdone,FALSE,FALSE,FALSE,1714017385,FALSE,,,
4137,2024-04-25T04:02:59Z,ios,146533,US,66.219.222.22,Take On Me,,Take On Me,spotify:track:7aW7NJWNPSNOMGRUCmIody,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1714017633,FALSE,,,
4138,2024-04-25T04:03:58Z,ios,63528,US,66.219.222.22,Love Sick Doctor,,Thunder Jackson,spotify:track:7dZGKKXuq4xqJYvO0ubGUl,,,,trackdone,fwdbtn,FALSE,TRUE,FALSE,1714017774,FALSE,,,
4139,2024-04-25T04:03:59Z,ios,618,US,66.219.222.22,Someone Else's Heaven,,When I Close My Eyes,spotify:track:04vNafFR8s0OavRyrSgBj3,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1714017839,FALSE,,,
4140,2024-04-25T04:04:00Z,ios,703,US,66.219.222.22,I'm with You,,Nation of Two,spotify:track:6Qwuw0eOeszVlewLpu24gR,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1714017840,FALSE,,,
4141,2024-04-25T04:04:02Z,ios,2282,US,66.219.222.22,Is It My Love,,Is It My Love,spotify:track:3GEpeE6Y70ttI1nzFpoVFV,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1714017840,FALSE,,,
4142,2024-04-25T04:04:03Z,ios,874,US,66.219.222.22,Lavender Girl,,Lavender Days,spotify:track:1oWnDC5OoMPPosVY2cdXgT,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1714017843,FALSE,,,
4143,2024-04-25T04:06:46Z,ios,163766,US,66.219.222.22,Love To Last,,Last Call For Coco,spotify:track:492FG3XeaSPRftcsu8vD9k,,,,fwdbtn,trackdone,FALSE,FALSE,FALSE,1714017843,FALSE,,,
4144,2024-04-25T04:10:31Z,ios,230920,US,66.219.222.22,Falling in Love Again,,Tomorrow's Gonna Come,spotify:track:6N0ViJHgMFaUt5TGXQizmn,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1714018001,FALSE,,,
4145,2024-04-25T04:14:03Z,ios,217058,US,66.219.222.22,The Keys,,Soft Times,spotify:track:3IKEgC5BTp0hzQxl5GTujD,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1714018226,FALSE,,,
4146,2024-04-25T04:18:38Z,ios,281253,US,66.219.222.22,Back In Love,,Leisurevision,spotify:track:5fIdKkMFwnKrMOsmGyJn7S,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1714018438,FALSE,,,
4147,2024-04-25T04:21:54Z,ios,200759,US,66.219.222.22,Dive,,Messy,spotify:track:36vmaZyO0iAE6FZ7287fg2,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1714018713,FALSE,,,
4148,2024-04-25T04:24:59Z,ios,189003,US,66.219.222.22,Straight and Narrow,,Million Eyes,spotify:track:3fonAuTvuI5KMcmnueLAPq,,,,trackdone,unexpected-exit-while-paused,FALSE,FALSE,FALSE,1714018909,FALSE,,,
4149,2024-04-25T15:54:06Z,ios,199874,US,12.74.214.67,Straight and Narrow,,Million Eyes,spotify:track:3fonAuTvuI5KMcmnueLAPq,,,,appload,endplay,FALSE,TRUE,FALSE,1714060245,FALSE,,,
4150,2024-04-25T19:46:39Z,ios,25392,US,66.219.222.22,Oklahoma Smokeshow,,Summertime Blues,spotify:track:0OWhKvvsHptt6vnnNUSM9a,,,,trackdone,fwdbtn,FALSE,TRUE,FALSE,1714060448,FALSE,,,
4151,2024-04-25T19:46:40Z,ios,1904,US,66.219.222.22,Espresso,,Espresso,spotify:track:2qSkIjg1o9h3YT9RAgYN75,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1714074399,FALSE,,,
4152,2024-04-25T19:46:42Z,ios,1160,US,66.219.222.22,All Your'n,,Country Squire,spotify:track:0fCwTrRNfoNk962ati8n2K,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1714074401,FALSE,,,
4153,2024-04-25T19:48:24Z,ios,102634,US,66.219.222.22,Lou's Tune,,Lou's Tune,spotify:track:5crkOzXbUZ5SOSkSat7g4T,,,,fwdbtn,trackdone,FALSE,FALSE,FALSE,1714074402,FALSE,,,
4154,2024-04-25T19:51:48Z,ios,209482,US,12.74.211.67,Back On 74,,Volcano,spotify:track:19kHhX6f6EfLU7rcO3RqjO,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1714074499,FALSE,,,
4155,2024-04-25T19:55:00Z,ios,197226,US,12.74.211.67,Sea Gets Hotter,,American Love Call,spotify:track:5ZK62nSchTamBy8F6HIZov,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1714074703,FALSE,,,
4156,2024-04-25T19:55:23Z,ios,27718,US,12.74.211.67,I've Been In Love,,Volcano,spotify:track:7j3zZ2jAjzFD60UjhldhHo,,,,trackdone,fwdbtn,FALSE,TRUE,FALSE,1714074895,FALSE,,,
4157,2024-04-25T19:57:57Z,ios,155624,US,12.74.211.67,Words That We Said,,Words That We Said,spotify:track:2dcKLgm3TCKtUF3Z4vUBQf,,,,fwdbtn,trackdone,FALSE,FALSE,FALSE,1714074924,FALSE,,,
4158,2024-04-25T20:00:39Z,ios,166601,US,12.74.211.67,Asc. Scorpio,,Asc. Scorpio,spotify:track:2MnSPY2QYMbtkDWGzY02In,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1714075073,FALSE,,,
4159,2024-04-25T20:04:21Z,ios,227195,US,12.74.211.67,I Remember Everything (feat. Kacey Musgraves),,Zach Bryan,spotify:track:4KULAymBBJcPRpk1yO4dOG,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1714075234,FALSE,,,
4160,2024-04-25T20:08:26Z,ios,251424,US,12.74.211.67,Too Sweet,,Unreal Unearth: Unheard,spotify:track:0AjmK0Eai4zGrLaJwPvrDp,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1714075456,FALSE,,,
4161,2024-04-25T20:11:16Z,ios,174179,US,12.74.211.67,If I Got It (Your Love Brought It),,Introducing...,spotify:track:1jSAARNT7fzLTcPc4IUQQz,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1714075702,FALSE,,,
4162,2024-04-25T20:14:28Z,ios,198845,US,12.74.211.67,High No More,,High No More,spotify:track:71p2ub5QJhJTzfvXbXaUXd,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1714075870,FALSE,,,
4163,2024-04-25T20:17:58Z,ios,214360,US,12.74.211.67,Beacon,,Beacon,spotify:track:4BzL0gi5iQAEoXvISn95Md,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1714076064,FALSE,,,
4164,2024-04-25T20:20:31Z,ios,159636,US,12.74.211.67,Scared To Start,,Scared To Start,spotify:track:3Pbp7cUCx4d3OAkZSCoNvn,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1714076273,FALSE,,,
4165,2024-04-25T20:23:17Z,ios,171692,US,12.74.211.67,Heading South,,Heading South,spotify:track:2Dct3GykKZ58hpWRFfe2Qd,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1714076427,FALSE,,,
4166,2024-04-25T20:26:08Z,ios,175592,US,12.74.211.67,Forever You and Me,,Forever You and Me,spotify:track:4GUaG3df9nbrj77GKEB76j,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1714076593,FALSE,,,
4167,2024-04-25T20:28:46Z,ios,163280,US,12.74.211.67,In the Night,,Look Closer,spotify:track:2umtVAgTWMC0rYaxuhCSQn,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1714076763,FALSE,,,
4168,2024-04-25T20:31:35Z,ios,175492,US,12.74.211.67,My God Has A Telephone,,My God Has a Telephone,spotify:track:0vOHWx4itwA0pQeWromAAx,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1714076921,FALSE,,,
4169,2024-04-25T20:33:40Z,ios,129169,US,12.74.211.67,Float,,Ritual,spotify:track:0xkYd7GRaC3IlAuQdvAAW0,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1714077091,FALSE,,,
4170,2024-04-25T20:37:28Z,ios,232917,US,12.74.211.67,Wondering Why,,Moment of Truth,spotify:track:1HbzxLqpNVPdiBXvpC7Ovb,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1714077215,FALSE,,,
4171,2024-04-25T20:40:07Z,ios,164626,US,12.74.211.67,Dirty Love,,Mt. Joy,spotify:track:2bsC6KLZ6a9v6zdoDkziBL,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1714077442,FALSE,,,
4172,2024-04-25T20:42:26Z,ios,145438,US,12.74.211.67,i am not who i was,,i am not who i was,spotify:track:5uu2OCGGrTRS1sIvlMgKwe,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1714077601,FALSE,,,
4173,2024-04-25T20:45:47Z,ios,206250,US,12.74.211.67,My Home,,My Home,spotify:track:4ZEw5uS9RY6M6lEjsu7w8Q,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1714077741,FALSE,,,
4174,2024-04-25T20:49:23Z,ios,221250,US,12.74.211.67,Revival,,Elisabeth,spotify:track:2QfX9Pdz3q66fN3kCXl0Js,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1714077942,FALSE,,,
4175,2024-04-25T20:51:39Z,ios,3134,US,66.219.222.22,Highroad,,Highroad,spotify:track:64iXPlkVfgkSYRvE0CXij0,,,,trackdone,unexpected-exit-while-paused,FALSE,FALSE,FALSE,1714078296,FALSE,,,
4176,2024-04-25T20:51:49Z,ios,142419,US,66.219.222.22,Groceries,,Homegrown,spotify:track:5KXNgbRYbqwEFIFM0AMakg,,,,trackdone,unexpected-exit,FALSE,FALSE,FALSE,1714078158,FALSE,,,
4177,2024-04-25T21:59:12Z,ios,174196,US,2600:387:15:1715::4,Space Cowboy,,Golden Hour,spotify:track:5bum4HbCDFoB9wpsc0sQky,,,,clickrow,unexpected-exit-while-paused,FALSE,FALSE,FALSE,1714056168,FALSE,,,
4178,2024-04-25T22:01:37Z,ios,135998,US,2600:387:15:1715::4,My God Has A Telephone,,My God Has a Telephone,spotify:track:0vOHWx4itwA0pQeWromAAx,,,,clickrow,endplay,TRUE,TRUE,FALSE,1714082360,FALSE,,,
4179,2024-04-25T22:04:02Z,ios,144683,US,2600:387:15:1715::4,This Charming Man - 2011 Remaster,,The Smiths,spotify:track:1FvDJ9KGxcqwv1utyPL3JZ,,,,clickrow,endplay,FALSE,TRUE,FALSE,1714082497,FALSE,,,
4180,2024-04-25T22:06:19Z,ios,136463,US,2600:387:15:1715::4,Baby I'm Yours,,Leave Before The Lights Come On,spotify:track:0SzvmWfOhoxZVGrmvb56YL,,,,clickrow,endplay,FALSE,TRUE,FALSE,1714082642,FALSE,,,
4181,2024-04-25T22:09:36Z,ios,197741,US,2600:387:15:1715::4,One Of Us,,The Visitors,spotify:track:40IHflbrHcOuC8ZcYxUSAC,,,,clickrow,endplay,FALSE,TRUE,FALSE,1714082779,FALSE,,,
4182,2024-04-25T22:09:37Z,ios,719,US,2600:387:15:1715::4,pure,,pure,spotify:track:1poxng9cBRa5CMzyANuhnH,,,,clickrow,endplay,FALSE,TRUE,FALSE,1714082976,FALSE,,,
4183,2024-04-25T22:13:17Z,ios,220960,US,2600:387:15:1715::4,The Promise,,When In Rome,spotify:track:48p5E25cFPanxuwCTmTpuL,,,,clickrow,trackdone,FALSE,FALSE,FALSE,1714082977,FALSE,,,
4184,2024-04-25T22:13:18Z,ios,0,US,2600:387:15:1715::4,One Of Us,,The Visitors,spotify:track:40IHflbrHcOuC8ZcYxUSAC,,,,trackdone,endplay,FALSE,TRUE,FALSE,1714083197,FALSE,,,
4185,2024-04-25T22:16:04Z,ios,166579,US,2600:387:15:1715::4,I Follow Rivers - The Magician Remix,,I Follow Rivers,spotify:track:4Jv7lweGIUOFQ7Oq2AtAh9,,,,clickrow,endplay,FALSE,TRUE,FALSE,1714083198,FALSE,,,
4186,2024-04-25T22:18:49Z,ios,164954,US,2600:387:15:1715::4,Don't Worry Baby - Remastered 2001,,"Shut Down, Vol. 2",spotify:track:1GLmaPfulP0BrfijohQpN5,,,,clickrow,endplay,FALSE,TRUE,FALSE,1714083364,FALSE,,,
4187,2024-04-25T22:22:13Z,ios,204533,US,2600:387:15:1715::4,SUGAR,,GINGER,spotify:track:6U0FIYXCQ3TGrk4tFpLrEA,,,,clickrow,trackdone,FALSE,FALSE,FALSE,1714083529,FALSE,,,
4188,2024-04-25T22:23:02Z,ios,47274,US,2600:387:15:1715::4,SUGAR,,GINGER,spotify:track:6U0FIYXCQ3TGrk4tFpLrEA,,,,trackdone,endplay,FALSE,TRUE,FALSE,1714083733,FALSE,,,
4189,2024-04-25T22:26:05Z,ios,183228,US,2600:387:15:1715::4,Naive,,Inside In / Inside Out,spotify:track:2RUhtNBh43RtSg0WBPPq3m,,,,clickrow,endplay,FALSE,TRUE,FALSE,1714083782,FALSE,,,
